Domain Code|Domain|Area Code|Area|Element Code|Element|Item Code|Item|Year Code|Year|Unit|Value|Flag|Flag Description
QA|Live Animals|104|Ireland|5112|Stocks|1068|Ducks|2009|2009|1000 Head|250|F|FAO estimate
QA|Live Animals|104|Ireland|5112|Stocks|1068|Ducks|2010|2010|1000 Head|250|F|FAO estimate
QA|Live Animals|104|Ireland|5112|Stocks|1068|Ducks|2011|2011|1000 Head|250|F|FAO estimate
QA|Live Animals|104|Ireland|5112|Stocks|1068|Ducks|2012|2012|1000 Head|250|F|FAO estimate
QA|Live Animals|104|Ireland|5112|Stocks|1068|Ducks|2013|2013|1000 Head|250|F|FAO estimate
QA|Live Animals|104|Ireland|5112|Stocks|1068|Ducks|2014|2014|1000 Head|250|F|FAO estimate
QA|Live Animals|104|Ireland|5112|Stocks|1068|Ducks|2015|2015|1000 Head|254|Im|FAO data based on imputation methodology
QA|Live Animals|104|Ireland|5112|Stocks|1068|Ducks|2016|2016|1000 Head|268|Im|FAO data based on imputation methodology
QA|Live Animals|104|Ireland|5112|Stocks|1072|Geese and guinea fowls|1961|1961|1000 Head|156||Official data
QA|Live Animals|104|Ireland|5112|Stocks|1072|Geese and guinea fowls|1962|1962|1000 Head|143||Official data
QA|Live Animals|104|Ireland|5112|Stocks|1072|Geese and guinea fowls|1963|1963|1000 Head|130||Official data
QA|Live Animals|104|Ireland|5112|Stocks|1072|Geese and guinea fowls|1964|1964|1000 Head|118||Official data
QA|Live Animals|104|Ireland|5112|Stocks|1072|Geese and guinea fowls|1965|1965|1000 Head|110||Official data
QA|Live Animals|104|Ireland|5112|Stocks|1072|Geese and guinea fowls|1966|1966|1000 Head|100||Official data
QA|Live Animals|104|Ireland|5112|Stocks|1072|Geese and guinea fowls|1967|1967|1000 Head|73||Official data
QA|Live Animals|104|Ireland|5112|Stocks|1072|Geese and guinea fowls|1968|1968|1000 Head|87||Official data
QA|Live Animals|104|Ireland|5112|Stocks|1072|Geese and guinea fowls|1969|1969|1000 Head|73||Official data
QA|Live Animals|104|Ireland|5112|Stocks|1072|Geese and guinea fowls|1970|1970|1000 Head|64||Official data
QA|Live Animals|104|Ireland|5112|Stocks|1072|Geese and guinea fowls|1971|1971|1000 Head|60||Official data
QA|Live Animals|104|Ireland|5112|Stocks|1072|Geese and guinea fowls|1972|1972|1000 Head|80|F|FAO estimate
QA|Live Animals|104|Ireland|5112|Stocks|1072|Geese and guinea fowls|1973|1973|1000 Head|108||Official data
QA|Live Animals|104|Ireland|5112|Stocks|1072|Geese and guinea fowls|1974|1974|1000 Head|104||Official data
QA|Live Animals|104|Ireland|5112|Stocks|1072|Geese and guinea fowls|1975|1975|1000 Head|95||Official data
QA|Live Animals|104|Ireland|5112|Stocks|1072|Geese and guinea fowls|1976|1976|1000 Head|84||Official data
QA|Live Animals|104|Ireland|5112|Stocks|1072|Geese and guinea fowls|1977|1977|1000 Head|84||Official data
QA|Live Animals|104|Ireland|5112|Stocks|1072|Geese and guinea fowls|1978|1978|1000 Head|81||Official data
QA|Live Animals|104|Ireland|5112|Stocks|1072|Geese and guinea fowls|1979|1979|1000 Head|74||Official data
QA|Live Animals|104|Ireland|5112|Stocks|1072|Geese and guinea fowls|1980|1980|1000 Head|58||Official data
QA|Live Animals|104|Ireland|5112|Stocks|1072|Geese and guinea fowls|1981|1981|1000 Head|64||Official data
QA|Live Animals|104|Ireland|5112|Stocks|1072|Geese and guinea fowls|1982|1982|1000 Head|60||Official data
QA|Live Animals|104|Ireland|5112|Stocks|1072|Geese and guinea fowls|1983|1983|1000 Head|59||Official data
QA|Live Animals|104|Ireland|5112|Stocks|1072|Geese and guinea fowls|1984|1984|1000 Head|55||Official data
QA|Live Animals|104|Ireland|5112|Stocks|1072|Geese and guinea fowls|1985|1985|1000 Head|56||Official data
QA|Live Animals|104|Ireland|5112|Stocks|1072|Geese and guinea fowls|1986|1986|1000 Head|56||Official data
QA|Live Animals|104|Ireland|5112|Stocks|1072|Geese and guinea fowls|1987|1987|1000 Head|56||Official data
QA|Live Animals|104|Ireland|5112|Stocks|1072|Geese and guinea fowls|1988|1988|1000 Head|54||Official data
QA|Live Animals|104|Ireland|5112|Stocks|1072|Geese and guinea fowls|1989|1989|1000 Head|55|F|FAO estimate
QA|Live Animals|104|Ireland|5112|Stocks|1072|Geese and guinea fowls|1990|1990|1000 Head|55|F|FAO estimate
QA|Live Animals|104|Ireland|5112|Stocks|1072|Geese and guinea fowls|1991|1991|1000 Head|55|F|FAO estimate
